양천구,2021-04,170
양천구,2021-05,169
양천구,2021-06,163
양천구,2021-07,148
양천구,2021-08,155
양천구,2021-09,137
양천구,2021-10,153
양천구,2021-11,148
양천구,2021-12,131
양천구,2021-계,1854
영등포구,2017-01,265
영등포구,2017-02,222
영등포구,2017-03,260
영등포구,2017-04,242
영등포구,2017-05,228
영등포구,2017-06,236
영등포구,2017-07,231
영등포구,2017-08,226
영등포구,2017-09,248
영등포구,2017-10,213
영등포구,2017-11,206
영등포구,2017-12,228
영등포구,2017-계,"2,805"
영등포구,2018-01,265
영등포구,2018-02,214
영등포구,2018-03,259
영등포구,2018-04,236
영등포구,2018-05,240
영등포구,2018-06,218
영등포구,2018-07,195
영등포구,2018-08,205
영등포구,2018-09,228
영등포구,2018-10,228
영등포구,2018-11,197
영등포구,2018-12,213
영등포구,2018-계,"2,698"
영등포구,2019-01,262
영등포구,2019-02,257
영등포구,2019-03,237
영등포구,2019-04,203
영등포구,2019-05,225
영등포구,2019-06,221
영등포구,2019-07,211
영등포구,2019-08,204
영등포구,2019-09,218
영등포구,2019-10,203
영등포구,2019-11,206
영등포구,2019-12,186
영등포구,2019-계,"2,633"
영등포구,2020-01,236
영등포구,2020-02,184
영등포구,2020-03,186
영등포구,2020-04,193
영등포구,2020-05,193
영등포구,2020-06,161
영등포구,2020-07,200
영등포구,2020-08,191
영등포구,2020-09,212
영등포구,2020-10,201
영등포구,2020-11,147
영등포구,2020-12,192
영등포구,2020-계,"2,296"
영등포구,2021-01,220
영등포구,2021-02,230
영등포구,2021-03,200
영등포구,2021-04,204
영등포구,2021-05,208
영등포구,2021-06,216
영등포구,2021-07,201
영등포구,2021-08,191
영등포구,2021-09,201
영등포구,2021-10,198
영등포구,2021-11,177
영등포구,2021-12,177
영등포구,2021-계,2423
용산구,2017-01,140
용산구,2017-02,116
용산구,2017-03,136
용산구,2017-04,130
용산구,2017-05,106
용산구,2017-06,117
용산구,2017-07,119
용산구,2017-08,131
용산구,2017-09,126
용산구,2017-10,115
용산구,2017-11,134
용산구,2017-12,94
용산구,2017-계,"1,464"
용산구,2018-01,127
용산구,2018-02,124
용산구,2018-03,118
용산구,2018-04,122
용산구,2018-05,117
용산구,2018-06,121
용산구,2018-07,110
용산구,2018-08,100
용산구,2018-09,122
용산구,2018-10,115
용산구,2018-11,110
용산구,2018-12,91
용산구,2018-계,"1,377"
용산구,2019-01,140
용산구,2019-02,102
용산구,2019-03,110
용산구,2019-04,118
용산구,2019-05,116
용산구,2019-06,104
용산구,2019-07,109
용산구,2019-08,105
용산구,2019-09,98
용산구,2019-10,110
용산구,2019-11,122
용산구,2019-12,80
용산구,2019-계,"1,314"
용산구,2020-01,118
용산구,2020-02,90
용산구,2020-03,110
용산구,2020-04,103
용산구,2020-05,107
용산구,2020-06,93
용산구,2020-07,93
용산구,2020-08,87
용산구,2020-09,110
용산구,2020-10,91
용산구,2020-11,81
용산구,2020-12,93
용산구,2020-계,"1,176"
용산구,2021-01,109
용산구,2021-02,99
용산구,2021-03,140
용산구,2021-04,99
용산구,2021-05,101
용산구,2021-06,94
용산구,2021-07,104
용산구,2021-08,101
용산구,2021-09,105
용산구,2021-10,108
용산구,2021-11,93
용산구,2021-12,95
용산구,2021-계,1248
은평구,2017-01,296
은평구,2017-02,249
은평구,2017-03,298
은평구,2017-04,236
은평구,2017-05,229
은평구,2017-06,248
은평구,2017-07,219
은평구,2017-08,237
은평구,2017-09,260
은평구,2017-10,228
은평구,2017-11,219
은평구,2017-12,211
은평구,2017-계,"2,930"
은평구,2018-01,266
은평구,2018-02,201
은평구,2018-03,246
은평구,2018-04,240
은평구,2018-05,222
은평구,2018-06,205
은평구,2018-07,239
은평구,2018-08,268
은평구,2018-09,224
은평구,2018-10,204
은평구,2018-11,205
은평구,2018-12,183
은평구,2018-계,"2,703"
은평구,2019-01,246
은평구,2019-02,218
은평구,2019-03,205
은평구,2019-04,218
은평구,2019-05,223
은평구,2019-06,210
은평구,2019-07,200
은평구,2019-08,188
은평구,2019-09,195
은평구,2019-10,180
은평구,2019-11,170
은평구,2019-12,154
은평구,2019-계,"2,407"
은평구,2020-01,200
은평구,2020-02,198
은평구,2020-03,194
은평구,2020-04,186
은평구,2020-05,178
은평구,2020-06,161
은평구,2020-07,166
은평구,2020-08,175
은평구,2020-09,194
은평구,2020-10,164
은평구,2020-11,163
은평구,2020-12,165
은평구,2020-계,"2,144"
은평구,2021-01,179
은평구,2021-02,164
은평구,2021-03,209
은평구,2021-04,198
은평구,2021-05,186
은평구,2021-06,186
은평구,2021-07,155
은평구,2021-08,161
은평구,2021-09,177
은평구,2021-10,149
은평구,2021-11,159
은평구,2021-12,153
은평구,2021-계,2076
자치구별,기간-0별,계
자치구별,기간-0별,출생
자치구별,기간-0별,출생사망(월별)
종로구,2017-01,75
종로구,2017-02,45
종로구,2017-03,53
종로구,2017-04,54
종로구,2017-05,54
종로구,2017-06,60
종로구,2017-07,59
종로구,2017-08,66
종로구,2017-09,52
종로구,2017-10,58
종로구,2017-11,53
종로구,2017-12,60
종로구,2017-계,689
종로구,2018-01,65
종로구,2018-02,47
종로구,2018-03,60
종로구,2018-04,51
종로구,2018-05,50
종로구,2018-06,49
종로구,2018-07,40
종로구,2018-08,61
종로구,2018-09,56
종로구,2018-10,61
종로구,2018-11,65
종로구,2018-12,39
종로구,2018-계,644
종로구,2019-01,55
종로구,2019-02,48
종로구,2019-03,64
종로구,2019-04,57
종로구,2019-05,54
종로구,2019-06,56
종로구,2019-07,62
종로구,2019-08,49
종로구,2019-09,64
종로구,2019-10,59
종로구,2019-11,60
종로구,2019-12,45
종로구,2019-계,673
종로구,2020-01,60
종로구,2020-02,47
종로구,2020-03,40
종로구,2020-04,48
종로구,2020-05,51
종로구,2020-06,40
종로구,2020-07,38
종로구,2020-08,48
종로구,2020-09,50
종로구,2020-10,45
종로구,2020-11,33
종로구,2020-12,29
종로구,2020-계,529
종로구,2021-01,48
종로구,2021-02,48
종로구,2021-03,49
종로구,2021-04,54
종로구,2021-05,48
종로구,2021-06,50
종로구,2021-07,55
종로구,2021-08,38
종로구,2021-09,33
종로구,2021-10,42
종로구,2021-11,40
종로구,2021-12,33
종로구,2021-계,538
중구,2017-01,78
중구,2017-02,72
중구,2017-03,89
중구,2017-04,69
중구,2017-05,92
중구,2017-06,56
중구,2017-07,55
중구,2017-08,39
중구,2017-09,71
중구,2017-10,61
중구,2017-11,63
중구,2017-12,63
중구,2017-계,808
중구,2018-01,56
중구,2018-02,59
중구,2018-03,66
중구,2018-04,69
중구,2018-05,65
중구,2018-06,55
중구,2018-07,55
중구,2018-08,68
중구,2018-09,66
중구,2018-10,60
중구,2018-11,58
중구,2018-12,56
중구,2018-계,733
중구,2019-01,80
중구,2019-02,71
중구,2019-03,65
중구,2019-04,58
중구,2019-05,70
중구,2019-06,57
중구,2019-07,59
중구,2019-08,70
중구,2019-09,53
중구,2019-10,76
중구,2019-11,77
중구,2019-12,47
중구,2019-계,783
중구,2020-01,68
중구,2020-02,62
중구,2020-03,55
중구,2020-04,57
중구,2020-05,49
중구,2020-06,65
중구,2020-07,76
중구,2020-08,58
중구,2020-09,57
중구,2020-10,61
중구,2020-11,42
중구,2020-12,40
중구,2020-계,690
중구,2021-01,42
중구,2021-02,56
중구,2021-03,61
중구,2021-04,46
중구,2021-05,50
중구,2021-06,43
중구,2021-07,46
중구,2021-08,49
중구,2021-09,65
중구,2021-10,69
중구,2021-11,47
중구,2021-12,50
중구,2021-계,624
중랑구,2017-01,262
중랑구,2017-02,230
중랑구,2017-03,247
중랑구,2017-04,251
중랑구,2017-05,233
중랑구,2017-06,239
중랑구,2017-07,228
중랑구,2017-08,203
중랑구,2017-09,222
중랑구,2017-10,207
중랑구,2017-11,214
중랑구,2017-12,208
중랑구,2017-계,"2,744"
중랑구,2018-01,246
중랑구,2018-02,207
중랑구,2018-03,205
중랑구,2018-04,231
중랑구,2018-05,189
중랑구,2018-06,193
중랑구,2018-07,185
중랑구,2018-08,208
중랑구,2018-09,202
중랑구,2018-10,223
중랑구,2018-11,192
중랑구,2018-12,165
중랑구,2018-계,"2,446"
중랑구,2019-01,233
중랑구,2019-02,201
중랑구,2019-03,197
중랑구,2019-04,219
중랑구,2019-05,180
중랑구,2019-06,187
중랑구,2019-07,203
중랑구,2019-08,158
중랑구,2019-09,162
중랑구,2019-10,174
중랑구,2019-11,169
중랑구,2019-12,161
중랑구,2019-계,"2,244"
중랑구,2020-01,179
중랑구,2020-02,157
중랑구,2020-03,145
중랑구,2020-04,182
중랑구,2020-05,146
중랑구,2020-06,147
중랑구,2020-07,167
중랑구,2020-08,144
중랑구,2020-09,151
중랑구,2020-10,176
중랑구,2020-11,134
중랑구,2020-12,145
중랑구,2020-계,"1,873"
중랑구,2021-01,181
중랑구,2021-02,135
중랑구,2021-03,150
중랑구,2021-04,163
중랑구,2021-05,159
중랑구,2021-06,161
중랑구,2021-07,155
중랑구,2021-08,152
중랑구,2021-09,148
중랑구,2021-10,149
중랑구,2021-11,162
중랑구,2021-12,134
중랑구,2021-계,1849
합계,2017-01,"6,376"
합계,2017-02,"5,646"
합계,2017-03,"6,133"
합계,2017-04,"5,542"
합계,2017-05,"5,434"
합계,2017-06,"5,361"
합계,2017-07,"5,345"
합계,2017-08,"5,440"
합계,2017-09,"5,490"
합계,2017-10,"5,015"
합계,2017-11,"4,943"
합계,2017-12,"4,664"
합계,2017-계,"65,389"
합계,2018-01,"5,675"
합계,2018-02,"4,792"
합계,2018-03,"5,278"
합계,2018-04,"4,957"
합계,2018-05,"4,942"
합계,2018-06,"4,603"
합계,2018-07,"4,845"
합계,2018-08,"4,925"
합계,2018-09,"4,687"
합계,2018-10,"4,689"
합계,2018-11,"4,571"
합계,2018-12,"4,110"
합계,2018-계,"58,074"
합계,2019-01,"5,248"
합계,2019-02,"4,578"
합계,2019-03,"4,811"
합계,2019-04,"4,686"
합계,2019-05,"4,524"
합계,2019-06,"4,301"
합계,2019-07,"4,551"
합계,2019-08,"4,330"
합계,2019-09,"4,291"
합계,2019-10,"4,513"
합계,2019-11,"4,170"
합계,2019-12,"3,670"
합계,2019-계,"53,673"
합계,2020-01,"4,701"
합계,2020-02,"3,927"
합계,2020-03,"4,126"
합계,2020-04,"4,095"
합계,2020-05,"3,984"
합계,2020-06,"3,886"
합계,2020-07,"3,954"
합계,2020-08,"3,897"
합계,2020-09,"4,108"
합계,2020-10,"3,870"
합계,2020-11,"3,469"
합계,2020-12,"3,428"
합계,2020-계,"47,445"
합계,2021-01,3768
합계,2021-02,3719
합계,2021-03,4357
합계,2021-04,3973
합계,2021-05,3962
합계,2021-06,4013
합계,2021-07,3942
합계,2021-08,3841
합계,2021-09,3725
합계,2021-10,3661
합계,2021-11,3590
합계,2021-12,3448
합계,2021-계,45999
